Data;Esteira 1;Esteira 7;Esteira 13;Esteira 19;Esteira 25;Esteira 31;Esteira 37;Esteira 46;Total;G1;G2;G3;G4;G5;G6;Total E1;G8;G9;G10;G11;G12;Total E7;G14;G15;G16;G17;G18;Total E13;G20;G21;G22;G23;G24;Total E19;G26;G27;G28;G29;G30;Total E25;G32;G33;G34;G35;G36;Total E31;G38;G39;G40;G41;G42;G43;G44;G45;Total E37;G47;G48;Total E46
25/03/2024 12:08;189429;228077;168976;199750;138190;136866;244420;332925;1638633;0;5655;12245;25555;67018;51097;161570;52871;61251;0;82455;5362;201939;27641;58786;4934;30139;25084;146584;13814;42339;59978;48538;38288;202957;21611;16114;16775;23049;23739;101288;46227;0;0;0;65176;111403;316;20961;49685;0;378;0;176744;0;248084;222517;8926;231443
25/03/2024 12:18;195431;236732;176439;205183;141347;142490;249889;340786;1688297;0;5334;13168;26212;71321;52557;168592;57677;60063;0;83075;5930;206745;25956;62897;4487;31482;25925;150747;14073;42658;60729;51109;39561;208130;23839;17128;17704;23288;23852;105811;49721;0;0;0;68973;118694;25;22363;49969;0;3115;0;178279;0;253751;229611;8926;238537
25/03/2024 12:28;202849;245160;182232;209884;141347;148578;256902;348060;1735012;0;6580;12799;28775;74024;53561;175739;61905;59411;0;83324;6333;210973;26819;64640;4471;31614;26921;154465;12160;46208;61052;53623;40757;213800;23839;17128;17704;23288;23852;105811;51414;0;0;0;72073;123487;0;24189;51249;0;6661;0;181518;0;263617;236986;8926;245912
25/03/2024 12:38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 12:48;219202;261302;192248;224867;149247;159294;277238;365622;1849020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 12:58;227900;268878;197805;232781;154158;165030;288102;373122;1907776;0;9036;13853;42838;78968;54521;199216;63810;67488;0;84073;6918;222289;27957;70381;3465;33916;32769;168488;13350;53675;62040;62066;45771;236902;16569;27752;17320;24665;23853;110159;59349;0;0;0;80751;140100;0;35721;48391;0;22111;0;189864;0;296087;258796;8926;267722
25/03/2024 13:08;234936;274976;207003;238928;158848;170825;299523;383700;1968739;0;9169;13207;46042;79911;54655;202984;66199;67094;0;84388;6997;224678;30164;72088;2854;35391;34917;175414;13300;54354;63866;63073;47923;242516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 13:18;239882;280986;210021;246085;162842;175763;308610;398128;2022317;0;9702;13579;47477;80947;54841;206546;71428;66817;0;84624;7038;229907;31968;73077;2135;36092;36343;179615;15329;55866;63905;63901;50168;249169;22384;30191;16068;24596;29784;123023;65503;0;0;0;83423;148926;0;40455;49387;0;31836;0;194510;0;316188;273812;8926;282738
25/03/2024 13:28;247179;289811;216537;252051;168786;178526;319752;409502;2082144;0;10254;12670;50071;81579;54913;209487;47852;97145;0;84865;7068;236930;32909;74584;1395;38403;38258;185549;16944;57862;64357;64524;51939;255626;15754;31916;17447;25391;32515;123023;67542;0;0;0;84121;151663;0;43550;49984;0;36936;0;196636;0;327106;280462;8926;289388
25/03/2024 13:38;253584;296505;223469;258098;175475;180624;328754;419902;2136411;0;7065;13046;54729;81859;55193;211892;37067;112684;0;85041;7114;241906;34472;75154;2050;39954;39942;191572;17074;59898;65150;64751;53090;259963;10958;35095;15510;25831;35629;123023;68805;0;0;0;84431;153236;319;42294;50414;0;43494;0;198193;0;334714;284757;8926;293683
25/03/2024 13:48;254024;297173;223541;258747;179515;181125;336856;427940;2158921;0;6702;13180;55027;81928;55361;212198;37642;113797;0;85094;7120;243653;35523;75044;2493;40483;40428;193971;17046;61200;65282;64911;53627;262066;26174;33004;18436;25761;36884;140259;69837;0;0;0;84990;154827;1502;44309;49012;0;48597;0;199024;0;342444;0;0;0
25/03/2024 13:58;260766;304417;234024;266269;181408;185231;347274;438500;2217889;0;7287;12581;59898;82209;56642;218617;39269;118168;0;85356;7201;249994;37821;76978;1990;42587;43125;202501;19993;64785;65280;65669;55374;271101;23410;34001;18587;25800;38461;140259;72469;0;0;0;85777;158246;0;46448;51401;0;53765;0;200367;0;351981;293868;8926;302794
25/03/2024 14:08;265757;310232;242043;274130;187870;185676;355733;447412;2268853;0;7126;12983;63112;82799;57563;223583;40472;122232;0;85584;7266;255554;40292;78089;147;45020;46960;210508;23441;66994;65814;66001;57055;279305;17156;38940;16346;26517;41300;140259;72469;0;0;0;85777;158246;471;49345;52596;0;59055;0;201136;0;362603;293868;8926;302794
25/03/2024 14:18;273876;315737;249477;283610;194505;185676;366918;462941;2332740;0;7371;13150;66892;83354;58611;229378;44312;39003;85880;85750;7461;262406;41826;78600;1242;47639;50241;219548;25443;70564;65273;66538;59310;287128;10810;38594;21180;27034;42641;140259;72469;0;0;0;85777;158246;1372;56222;50715;0;62777;0;201914;0;373000;293868;8926;302794
25/03/2024 14:28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 14:38;285968;328997;266541;298016;208158;185788;387217;479266;2439951;0;6396;14871;72344;84058;60392;238061;46921;45003;86165;85771;7563;271423;47624;80090;2488;51117;54485;235804;29457;78346;67598;67877;60901;304179;12384;42519;23492;27039;45731;151165;72538;0;0;0;85807;158345;4024;60149;52237;0;70939;0;203337;0;390686;293868;8926;302794
25/03/2024 14:48;291486;335716;274961;305696;213411;185788;393877;485128;2486063;0;7744;15315;74372;84428;61203;243062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 14:58;297310;341428;280298;312633;218092;186118;404794;486995;2527668;0;8320;16297;75797;84714;61983;247111;46481;52419;86225;85771;7563;278459;50190;81439;2252;55013;58218;247112;33099;82739;69953;67933;60905;314629;28765;47002;22559;29790;47851;175967;72854;0;0;0;85807;158661;8817;66317;53631;0;75509;0;205886;0;410160;293868;8926;302794
25/03/2024 15:08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 15:18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 15:28;303744;350092;292419;324080;234624;186622;437744;511827;2641152;0;9521;17436;76624;85192;62989;251762;47517;58229;86225;85771;7563;285305;51207;82402;3640;56726;62182;256157;38291;86730;72271;67933;60905;326130;10432;57596;20459;37120;50819;176426;74429;0;0;0;85807;160236;29333;68976;57053;0;78635;988;207307;1580;443872;167716;190522;358238
25/03/2024 15:38;303744;350092;292419;324080;242654;187701;449197;516077;2665964;0;9521;17436;76624;85192;62989;251762;47517;58229;86225;85771;7563;285305;51207;82402;3637;56729;62182;256157;38291;86730;72271;67933;60905;326130;27997;65204;12750;41233;54415;201599;74429;0;0;0;85807;160236;36926;69578;55273;0;77983;4247;207416;2196;453619;169992;191597;361589
25/03/2024 15:48;303744;350092;292419;324080;250279;190400;458835;519933;2689782;0;9521;17436;76624;85192;62989;251762;47517;58229;86225;85771;7563;285305;51207;82402;3634;56732;62182;256157;38291;86730;72271;67933;60905;326130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 15:58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 16:08;303744;350092;292419;324080;263769;205181;475172;524109;2738566;0;9521;17436;76624;85192;62989;251762;47517;58229;86225;85771;7563;285305;51207;82402;3634;56732;62182;256157;38291;86730;72271;67933;60905;326130;7854;79348;0;50135;65012;202349;86875;0;0;4455;85807;177137;55169;69301;55754;0;80581;11131;207660;2728;482324;171885;193464;365349
25/03/2024 16:18;303744;350092;292419;324080;271891;214915;486686;524907;2768734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 16:28;305153;351255;294709;327139;278587;220906;491810;525251;2794810;0;9261;17659;76929;85284;63212;252345;47593;59009;86225;85771;7563;286161;51715;82703;4931;56264;62912;258525;39721;87883;72859;67933;60905;329301;30346;83349;0;54425;69621;237741;99368;0;0;7140;85807;192315;61209;69714;56101;0;81493;12993;207702;2735;491947;172534;193667;366201
25/03/2024 16:38;310511;351255;300384;327139;282692;230288;491810;526314;2820393;0;10071;18327;77849;85776;63992;256015;47593;59009;86225;85771;7563;286161;48629;81963;9344;56643;65468;262047;39721;87883;72859;67933;60905;329301;30153;58425;26935;54782;70501;240796;108016;0;0;7680;85807;201503;61209;69714;56101;0;81493;12993;207702;2735;491947;172779;193761;366540
25/03/2024 16:48;316064;351255;307573;327139;287808;239414;491810;526973;2848036;0;9918;19826;78807;86353;64325;259229;47593;59009;86225;85771;7563;286161;46861;83485;14792;57050;66289;268477;39721;87883;72859;67933;60905;329301;32479;61616;26773;54317;73148;248333;117331;0;0;8250;85807;211388;61209;69714;56101;0;81493;12993;207702;2735;491947;173082;193864;366946
25/03/2024 17:02;323100;351255;319352;327139;297350;251251;491810;527513;2888770;0;10209;21938;79588;87107;64459;263301;47593;59009;86225;85771;7563;286161;49193;84235;20792;57160;66704;278084;39721;87883;72859;67933;60905;329301;38182;64757;27384;54975;74846;260144;127799;0;0;9035;85807;222641;61209;69714;56101;0;81493;12993;207702;2735;491947;173193;193886;367079
26/03/2024 07:23;63884;66603;42493;59985;6008;16303;178553;60021;493850;0;362;6351;13569;9666;15699;45647;3338;3732;12313;33780;0;53163;1912;17577;2095;11040;5899;38523;21244;16244;9245;6661;9865;63259;1136;0;0;2157;2158;5451;1739;3049;0;0;8281;13069;25554;7280;11475;0;0;0;11499;38211;94019;14028;27203;41231
26/03/2024 07:33;68847;72198;48929;66346;10685;20240;183254;66926;537425;0;0;6674;14292;10587;18379;49932;4858;4329;13248;37050;0;59485;1421;20914;1844;12712;7150;44041;21885;18246;10265;7293;11083;68772;1946;0;660;2836;2907;8349;2419;4107;0;0;9958;16484;23564;8563;10326;0;0;0;13750;42678;98881;14262;31004;45266
26/03/2024 07:43;76120;80409;56595;73885;14379;24403;187322;72234;585347;0;0;7246;14918;13360;21337;56861;5650;3595;15071;41293;0;65609;1182;24295;1175;14795;8838;50285;22946;20478;11191;8416;12875;75906;1355;258;810;3838;3858;10119;3255;4944;0;0;11779;19978;22017;7649;9627;0;0;0;17395;47096;103784;15153;34523;49676
26/03/2024 07:53;83781;87396;63556;80003;17953;27733;192028;79387;631837;0;0;6453;16896;16153;23982;63484;5782;3616;17109;45548;0;72055;903;26920;1217;16604;10110;55754;24329;22199;12832;9277;14077;82714;4406;0;1271;4894;4578;15149;3483;5179;0;0;12247;20909;20926;8112;8914;0;0;0;20965;49888;108805;13635;40695;54330
26/03/2024 08:03;92448;96505;69971;86019;21898;27733;196936;87444;678954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 08:13;99602;102589;75479;91972;26274;27733;205768;99054;728471;0;0;6326;18953;20919;29791;75989;4456;3650;24373;51217;135;83831;1882;30688;2318;18992;12323;66203;25696;24412;16185;11234;16579;94106;8602;814;2235;7042;6985;25678;3483;5179;0;0;12247;20909;20336;7218;7963;0;0;0;27365;57770;120652;12326;58568;70894
26/03/2024 08:23;107466;111486;83478;98652;33440;29089;215201;113008;791820;0;0;6120;20889;24171;33168;84348;7061;3906;24157;55343;526;90993;2650;33301;2195;20509;13669;72324;26001;26618;17792;12157;18130;100698;11580;3782;0;8669;8770;32801;4021;6413;0;0;14789;25223;18068;8565;10152;1006;0;0;31186;62634;131611;13506;69097;82603
26/03/2024 09:11;144848;145795;115154;134194;60369;34734;253892;165780;1054766;0;0;6943;28633;39765;46415;121756;6797;3682;35690;68718;2124;117011;2193;45274;2570;26554;19502;96093;29970;35017;26587;18498;25420;135492;16547;0;10844;14166;16597;58154;4236;6700;0;0;16995;27931;22127;7837;10791;2366;0;0;45482;76827;165430;14112;103336;117448
26/03/2024 09:21;152132;152599;121922;140702;60369;34734;253892;165780;1082130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 09:31;160015;158500;129237;148189;60369;34734;253892;165780;1110716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 09:41;166369;164760;136878;154815;60369;34734;253892;165780;1137597;0;0;7113;34218;48292;52038;141661;5224;3724;44692;75291;2937;131868;5664;52789;3870;29484;22428;114235;35256;38582;33917;21514;28296;157565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 09:51;172414;170668;144973;161350;60369;34734;253892;165782;1164182;0;0;7061;35531;50396;54220;147208;5387;3811;48360;76900;3060;137518;6098;53746;4618;30245;23116;117823;36197;39599;35116;22398;29153;162463;16547;0;10844;14166;16597;58154;4236;6700;0;0;16995;27931;22127;7837;10791;2366;0;0;45482;76827;165430;14112;103336;117448
26/03/2024 10:41;207111;203620;165768;195532;60385;34734;253915;167802;1288867;0;1310;7086;40034;63090;60282;171802;6991;3345;68696;82662;3966;165660;7798;60586;10231;32843;24293;135751;42401;45362;39626;36636;32184;196209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 10:51;213971;212116;174080;195532;60385;34734;253915;167802;1312535;0;0;5436;46682;64846;61204;178168;7471;2954;72741;83660;4080;170906;9177;62850;11045;33285;26030;142387;42516;45362;39626;36636;32184;196324;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15401;104689;120090
26/03/2024 11:01;223278;219607;181453;196978;60385;34734;253915;174846;1345196;0;0;6152;50807;66669;61917;185545;7783;3975;75093;84341;4238;175430;9548;63828;12570;34058;27153;147157;43141;45518;39349;37871;32304;198183;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15122;106120;121242
26/03/2024 11:11;229787;226481;187647;201487;60385;34734;253915;175734;1370170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15122;106120;121242
26/03/2024 11:21;236550;232460;195343;207314;60385;34734;253915;175734;1396435;0;0;6242;58400;69701;63283;197626;8784;3534;80215;85688;4392;182613;8606;67334;15784;35823;29677;157224;42383;47174;39752;45322;34086;208717;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15122;106120;121242
26/03/2024 11:31;241917;238329;202649;212583;60385;34734;253915;175734;1420246;0;0;6499;63203;70907;63672;204281;8820;3960;81876;86201;4452;185309;8762;68136;18223;36150;30239;161510;42940;47586;40428;48470;34598;214022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 11:41;247889;244509;209740;218008;60385;34734;253915;175734;1444914;0;0;6539;66214;71998;64177;208928;9455;4178;83108;86628;4528;187897;8137;69339;19755;36995;31809;166035;43897;47698;42610;51664;35072;220941;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15122;106120;121242
26/03/2024 11:51;255026;249868;217534;225214;60385;34734;253915;176183;1472859;0;468;6548;69704;73215;64640;214575;9913;4196;84257;87012;4599;189977;9773;70473;21794;37155;33245;172440;43971;48545;45125;54487;35538;227666;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15432;106672;122104
26/03/2024 12:01;261828;254540;223133;233232;60385;34734;253915;177426;1499193;0;312;6683;73383;74033;65010;219421;6788;7529;85292;87417;4649;191675;9791;71515;25303;37524;33851;177984;44861;50241;46835;57449;36011;235397;16550;0;10844;14169;16602;58165;4236;6700;0;0;16995;27931;22138;7844;10789;2372;0;0;45495;76832;165470;15432;106672;122104
26/03/2024 12:11;268889;260032;229354;240750;62320;35871;255422;180548;1533186;0;1947;6435;75734;75054;65271;224441;6820;12241;86416;87903;4751;198131;9681;72841;26099;37690;37368;183679;47407;50185;49787;59710;36389;243478;15450;0;10234;14963;17518;58165;4292;6862;0;0;17968;29122;21605;8465;10941;3028;0;0;47153;78849;170041;18232;108345;126577
26/03/2024 12:21;275741;268469;237768;247034;68246;36530;262366;191522;1587676;0;1293;9088;76339;75855;65749;228324;9382;16180;87368;88279;4813;206022;10730;73029;28860;37854;39132;189605;47888;50745;52895;61612;36694;249834;10954;4496;7529;15716;19470;58165;3739;8430;0;0;18897;31066;21019;8663;11932;2438;0;0;52073;81342;177467;20956;110802;131758
26/03/2024 12:31;281342;276940;245624;254438;73816;39212;271024;201263;1643659;0;1747;10130;77046;76645;66044;231612;10560;20258;88214;88617;4864;212513;13420;73963;30672;38162;40732;196949;48438;52343;57469;62752;36961;257963;19733;0;13486;17244;21693;72156;3594;8403;0;0;22323;34320;22964;8791;12935;1586;0;0;55529;84813;186618;24704;112616;137320
26/03/2024 12:41;287484;284519;253326;264191;80191;42443;280052;211824;1704030;0;2594;11536;77571;77579;66283;235563;12440;24652;88911;88917;4909;219829;15172;74921;31556;38150;42626;202425;51479;53631;60807;63267;38150;267334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 12:51;293674;292052;261016;273123;87122;44616;286568;221466;1759637;0;2272;13439;78283;78183;66531;238708;14661;28850;89460;89216;4953;227140;14809;75007;34137;38584;44346;206883;53452;54366;62267;63967;40822;274874;24390;0;16310;19042;25835;85577;2254;10274;0;0;25792;38320;22122;6628;14126;2255;0;0;63604;91208;199943;31629;116344;147973
26/03/2024 13:01;299561;299879;268572;279354;92549;46328;291687;232008;1809938;0;815;16596;78850;78768;66787;241816;17639;32216;90253;89449;4998;234555;15492;76735;36913;38400;45100;212640;52149;55850;66780;64397;43189;282365;25094;0;16867;19868;27331;89160;2404;11889;0;74;25792;40159;18861;8190;15672;2507;0;0;67461;93901;206592;36995;118488;155483
26/03/2024 13:11;306114;306293;276085;286702;98197;46328;301168;243502;1864389;0;1367;19515;79211;79291;67011;246395;19471;36168;90785;89665;5033;241122;17765;77250;35299;39259;48182;217755;52519;56726;70469;64494;45650;289858;22080;3014;14287;20847;28932;89160;2404;11889;0;74;25792;40159;19514;8690;15843;5092;0;0;70583;96530;216252;41992;120113;162105
26/03/2024 13:21;310387;312862;281622;293581;103576;46328;310043;253789;1912188;0;1568;21826;79841;79336;67118;249689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 13:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 13:41;317502;320035;287486;299582;108254;55727;327502;268518;1984606;0;2576;24492;79955;79317;67264;253604;22530;44419;91453;90172;5095;253669;21502;77771;33640;41487;52220;226620;53772;57865;74106;65296;50184;301223;28541;0;19793;21908;31410;101652;4220;11243;0;0;33936;49399;14614;11528;21391;13453;2994;0;77584;103274;244838;58791;121986;180777
26/03/2024 13:51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 14:01;319382;322086;289057;301104;108254;55727;352242;284019;2031871;0;2702;25166;79915;79322;67311;254416;22517;45241;91579;90198;5109;254644;21508;78033;32901;41967;52639;227048;53588;57939;74464;65327;50370;301688;28541;0;19793;21908;31410;101652;3761;11702;0;0;33936;49399;18016;13431;22733;11957;12558;2534;83386;104711;269326;68283;130804;199087
26/03/2024 14:11;319382;322086;289057;301104;108254;59304;361991;291403;2052581;0;2702;25166;79915;79322;67311;254416;22517;45241;91579;90198;5109;254644;21508;78033;32901;41967;52639;227048;53588;57939;74464;65327;50370;301688;28541;0;19793;21908;31410;101652;3503;12018;0;0;40724;56245;16992;14041;24003;11732;16143;5520;84381;105256;278068;70580;136315;206895
26/03/2024 14:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 14:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 14:41;319382;322086;289057;301104;115805;75403;388081;320385;2131303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 15:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 15:30;319382;322086;289057;301104;133000;80256;427701;367218;2239804;0;2702;25166;79915;79322;67311;254416;22517;45241;91579;90198;5109;254644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 15:40;319382;322086;289057;301104;136599;80256;433387;374955;2256826;0;2702;25166;79915;79322;67311;254416;22517;45241;91579;90198;5109;254644;21508;78033;32901;41967;52639;227048;53588;57939;74464;65327;50370;301688;34343;5347;24450;24212;37431;125783;3628;14535;0;0;55824;73987;18475;18452;42226;13482;37161;15191;86871;115725;347583;104390;177231;281621
26/03/2024 15:50;322258;325942;292450;304293;140567;80256;441668;386627;2294061;0;2681;26331;79472;79801;67369;255654;24195;47835;91770;90382;5138;259320;22392;78485;30129;45125;54809;230940;54192;59943;75714;65563;52403;307815;35596;6524;24802;24424;38234;129580;3628;14535;0;0;55824;73987;19213;19510;48275;13863;37390;15005;87632;116870;357758;110223;180788;291011
26/03/2024 16:00;327058;333184;297733;313763;144709;80256;450310;395063;2342076;0;3157;27875;79011;80586;67545;258174;25239;52286;92313;90838;5185;265861;20743;78278;31800;48912;57740;237473;55272;63347;78003;65745;54959;317326;35793;7662;25440;24535;38648;132078;3615;14892;0;0;58208;76715;20469;19604;53981;13036;38310;15286;88009;117706;366401;116168;183967;300135
26/03/2024 16:10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 16:29;336045;348912;317488;334422;158269;83553;474509;424133;2477331;0;3465;30243;79093;82556;67872;263229;28724;61839;93343;91495;5288;280689;24879;79795;34778;57334;61122;257908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 16:39;341085;355821;327195;342550;162002;83553;480152;435038;2527396;0;1003;33836;78900;83665;67957;265361;29542;66577;93921;91742;5344;287126;28051;80690;34442;61361;62733;267277;65360;71296;82053;67043;59286;345038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2024 17:41;360024;367859;348403;348750;184584;121537;537515;437120;2705792;0;2968;45547;79413;87232;68381;283541;31727;74908;94513;92190;5380;298718;31750;82396;36190;70831;65481;286648;67850;72705;82901;67159;59410;350025;35899;32907;26684;24846;39790;160126;5922;25543;0;0;86570;118035;22547;39608;74401;13665;77992;16792;91058;118420;454483;145396;186590;331986
26/03/2024 17:51;360024;367859;348403;348750;192798;128472;547800;437120;2731226;0;2968;45547;79413;87232;68381;283541;31727;74908;94513;92190;5380;298718;31750;82396;36190;70831;65481;286648;67850;72705;82901;67159;59410;350025;35748;40086;26785;24876;39952;167447;8021;26997;0;0;89927;124945;22583;44263;76705;13695;80336;17238;91069;118422;464311;145396;186590;331986
26/03/2024 18:01;360024;367859;348403;350152;200559;134287;558585;437120;2756989;0;2968;45547;79413;87232;68381;283541;31727;74908;94513;92190;5380;298718;31750;82396;36190;70831;65481;286648;68919;73222;83104;67193;59444;351882;36252;45284;26921;24897;40017;173371;5812;32845;0;0;91203;129860;25610;47815;77605;13982;81945;17245;91068;118425;473695;145396;186590;331986
26/03/2024 18:11;360066;369510;348447;352030;207440;139166;567315;437120;2781094;0;2985;45555;79408;87237;68382;283567;32577;75456;94603;92229;5393;300258;31276;83116;36350;71369;65553;287664;69540;73685;83281;67243;59471;353220;36240;51364;22169;27827;41914;179514;5245;39653;0;0;91887;136785;28414;50617;79482;13917;82240;17256;91069;118428;481423;145396;186590;331986
26/03/2024 18:21;360066;369771;354745;352030;209567;147795;576247;437120;2807341;0;2985;45555;79408;87237;68382;283567;32846;75845;94564;92256;5405;300916;32786;82514;38946;73093;65750;293089;69541;73685;83281;67243;59471;353221;36465;51994;21790;27684;42507;180440;6311;45602;0;0;92381;144294;34965;53768;79661;13993;82366;17258;91068;118429;491508;145396;186590;331986
26/03/2024 18:31;360066;377111;354979;352030;209567;154908;584221;437120;2830002;0;2985;45555;79408;87237;68382;283567;37600;77019;95153;92684;5492;307948;32786;82514;37666;74205;65918;293089;69541;73685;83281;67243;59471;353221;36457;51999;21793;27684;42507;180440;7053;51127;0;0;92664;150844;39483;57227;79869;13996;82370;17256;91071;118429;499701;145396;186590;331986
26/03/2024 18:41;364088;381910;356317;352031;209567;162124;594103;437120;2857260;0;4362;46973;79651;87346;68440;286772;40516;77654;95699;92870;5529;312268;31122;82457;39330;74204;65976;293089;69541;73685;83281;67243;59471;353221;36460;52003;21793;27684;42507;180447;9463;55370;0;19;92980;157832;46560;58917;79877;13995;82371;17254;91072;118430;508476;145396;186590;331986
